PRODUCTO;MARCA;CODIGO;DESCRIPCION;EQUIVALENCIAS;APLICACIÓN;INFO;imagen
Bujia de encendido;NGK;LKR7B-9 -  -  - ;SMART Fortwo 1.0 12v ( 71cv - M132.910 );;;;None.jpg
Bujia de encendido;NGK;LKR7B-9 -  -  - ;SMART Fortwo 1.0 / Turbo ( 84cv - M132.930 );;;;None.jpg
BUJIA ENCENDIDO;NGK;Lmar8a-9;Fiat Cronos 2018/2023 - FIREFLY 1.3 1.3 8V;;;BN25;11508.jpg
BUJIA ENCENDIDO;NGK;Lmar8a-9;Fiat Argo 2017/2023 - FIREFLY 1.3 1.3 8V;;;BN25;11508.jpg
Bujia de encendido;NGK;LZKAR7A -  -  - ;RENAULT Clio 1.2 16v ( D4F );;;;None.jpg
Bujia de encendido;NGK;LZKAR7A -  -  - ;RENAULT Clio 1.2 16v / Authentique (75cv - D4F);;;;None.jpg
Bujia de encendido;NGK;LZKAR7A -  -  - ;RENAULT Clio 1.2 16v /  D4F ( 75cv );;;;None.jpg
Bujia de encendido;NGK;LZKAR7A -  -  - ;RENAULT Twingo 1.0 16v (D4D);;;;None.jpg
Bujia de encendido;NGK;LZKAR7A -  -  - ;RENAULT Clio 1.2 16v ( D4F );;;;None.jpg
Bujia de encendido;NGK;LZKAR7A -  -  - ;RENAULT Clio 1.2 16v / Authentique (75cv - D4F);;;;None.jpg
Bujia de encendido;NGK;LZKAR7A -  -  - ;RENAULT Clio 1.2 16v /  D4F ( 75cv );;;;None.jpg
Bujia de encendido;NGK;LZKAR7A -  -  - ;RENAULT Twingo 1.0 16v (D4D);;;;None.jpg
Bujia de encendido;NGK;LZKR6B-10E -  -  - ;HYUNDAI i30 1.6 16v / DOHC CVVT ( G4FC );;;;None.jpg
Bujia de encendido;NGK;LZKR6B-10E -  -  - ;KIA MOTORS Cerato 1.6 16v ( 126 cv );;;;None.jpg
Bujia de encendido;NGK;LZKR6B-10E -  -  - ;KIA MOTORS Rio 1.4 16v / DOHC ( 109 cv - G4FA );;;;None.jpg
Bujia de encendido;NGK;LZKR6B-10E -  -  - ;HYUNDAI i30 1.6 16v / DOHC CVVT ( G4FC );;;;None.jpg
Bujia de encendido;NGK;LZKR6B-10E -  -  - ;KIA MOTORS Cerato 1.6 16v ( 126 cv );;;;None.jpg
Bujia de encendido;NGK;LZKR6B-10E -  -  - ;KIA MOTORS Rio 1.4 16v / DOHC ( 109 cv - G4FA );;;;None.jpg
Bujia de encendido;NGK;LZKR6B-10E / SILZKR6B-11 -  -  - ;HYUNDAI Elantra 1.8 16v / CVVT;;;;None.jpg
Bujia de encendido;NGK;LZKR6B-10E / SILZKR6B-11 -  -  - ;HYUNDAI Elantra 1.8 16v / CVVT;;;;None.jpg
Bujia de encendido;NGK;LZTR6AP11EG -  -  - ;CHRYSLER (DODGE / JEEP) Grand Cherokee 6.4 V8 / SRT ( 475cv );;;;None.jpg
Bujia de encendido;NGK;LZTR6AP11EG -  -  - ;CHRYSLER (DODGE / JEEP) Grand Cherokee 6.4 V8 / SRT ( 475cv );;;;None.jpg
Bujia de encendido;NGK;PFR5B-11 -  -  - ;NISSAN Sentra 2.0;;;;None.jpg
Bujia de encendido;NGK;PFR5B-11 -  -  - ;NISSAN Sentra 2.0;;;;None.jpg
Bujia de encendido;NGK;PFR5C-11 -  -  - ;NISSAN Maxima 3.0 (VG30DE);;;;None.jpg
Bujia de encendido;NGK;PFR5C-11 -  -  - ;NISSAN Maxima 3.0 (VG30DE);;;;None.jpg
Bujia de encendido;NGK;PFR5G-11 -  -  - ;CHRYSLER (DODGE / JEEP) Stratus 2.5 24v V6 MPI;;;;None.jpg
Bujia de encendido;NGK;PFR5G-11 -  -  - ;MERCEDES BENZ 320 CLK 3.2  18v  V6;;;;None.jpg
Bujia de encendido;NGK;PFR5G-11 -  -  - ;MERCEDES BENZ 500 S 5.0  24v  V8;;;;None.jpg
Bujia de encendido;NGK;PFR5G-11 -  -  - ;CHRYSLER (DODGE / JEEP) Stratus 2.5 24v V6 MPI;;;;None.jpg
Bujia de encendido;NGK;PFR5G-11 -  -  - ;MERCEDES BENZ 320 CLK 3.2  18v  V6;;;;None.jpg
Bujia de encendido;NGK;PFR5G-11 -  -  - ;MERCEDES BENZ 500 S 5.0  24v  V8;;;;None.jpg
Bujia de encendido;NGK;PFR5J-11 -  -  - ;CHRYSLER (DODGE / JEEP) Caravan 3.3;;;;None.jpg
Bujia de encendido;NGK;PFR5J-11 -  -  - ;CHRYSLER (DODGE / JEEP) Caravan 3.8L  V6;;;;None.jpg
Bujia de encendido;NGK;PFR5J-11 -  -  - ;CHRYSLER (DODGE / JEEP) Caravan 3.3;;;;None.jpg
Bujia de encendido;NGK;PFR5J-11 -  -  - ;CHRYSLER (DODGE / JEEP) Caravan 3.8L  V6;;;;None.jpg
Bujia de encendido;NGK;PFR5N-11 -  -  - ;HYUNDAI Sonata 2.7 V6;;;;None.jpg
Bujia de encendido;NGK;PFR5N-11 -  -  - ;HYUNDAI Trajet 2.7 V6 / DOHC ( G6BA );;;;None.jpg
Bujia de encendido;NGK;PFR5N-11 -  -  - ;HYUNDAI Tucson 2.7 V6 / DOHC;;;;None.jpg
Bujia de encendido;NGK;PFR5N-11 -  -  - ;KIA MOTORS Opirus 3.5 24v V6;;;;None.jpg
Bujia de encendido;NGK;PFR5N-11 -  -  - ;HYUNDAI Sonata 2.7 V6;;;;None.jpg
Bujia de encendido;NGK;PFR5N-11 -  -  - ;HYUNDAI Trajet 2.7 V6 / DOHC ( G6BA );;;;None.jpg
Bujia de encendido;NGK;PFR5N-11 -  -  - ;HYUNDAI Tucson 2.7 V6 / DOHC;;;;None.jpg
Bujia de encendido;NGK;PFR5N-11 -  -  - ;KIA MOTORS Opirus 3.5 24v V6;;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO 156 2.5 V6;;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO 164 3.0 24v V6;;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO Coupe GTV 3.0 12v V6;;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO Coupe GTV 3.0 24v V6;;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO Spider 3.2 V6 ( 936A6000 );;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO 156 2.5 V6;;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO 164 3.0 24v V6;;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO Coupe GTV 3.0 12v V6;;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO Coupe GTV 3.0 24v V6;;;;None.jpg
Bujia de encendido;NGK;PFR6B -  -  - ;ALFA ROMEO Spider 3.2 V6 ( 936A6000 );;;;None.jpg
Bujia de encendido;NGK;PFR6B-11 -  -  - ;SUBARU SVX 33 ;;;;None.jpg
Bujia de encendido;NGK;PFR6B-11 -  -  - ;SUBARU SVX 33 ;;;;None.jpg
Bujia de encendido;NGK;PFR6E-10 -  -  - ;RENAULT Laguna 3.0 24v  (L7X-700/701/731);;;;None.jpg
Bujia de encendido;NGK;PFR6E-10 -  -  - ;RENAULT Laguna 3.0 24v  (L7X-700/701/731);;;;None.jpg
Bujia de encendido;NGK;PFR6G -  -  - ;SUBARU Impreza 2.0 Turbo;;;;None.jpg
Bujia de encendido;NGK;PFR6G -  -  - ;SUBARU Impreza 2.0 Turbo;;;;None.jpg
Bujia de encendido;NGK;PFR6G-11 -  -  - ;BMW 760 i 6.0 48v V12 ( 445cv );;;;None.jpg
Bujia de encendido;NGK;PFR6G-11 -  -  - ;HONDA Legend 3.2 V6;;;;None.jpg
Bujia de encendido;NGK;PFR6G-11 -  -  - ;HONDA NSX 3.0;;;;None.jpg
Bujia de encendido;NGK;PFR6G-11 -  -  - ;BMW 760 i 6.0 48v V12 ( 445cv );;;;None.jpg
Bujia de encendido;NGK;PFR6G-11 -  -  - ;HONDA Legend 3.2 V6;;;;None.jpg
Bujia de encendido;NGK;PFR6G-11 -  -  - ;HONDA NSX 3.0;;;;None.jpg
Bujia de encendido;NGK;PFR6G-9 -  -  - ;RENAULT Fluence 2.0 16v / GT ( 180cv - F4R Turbo );;;;None.jpg
Bujia de encendido;NGK;PFR6G-9 -  -  - ;RENAULT Fluence 2.0 16v / GT ( 180cv - F4R Turbo );;;;None.jpg
Bujia de encendido;NGK;PFR6J-11 -  -  - ;MITSUBISHI - Continuación Montero 3.0 24v V6;;;;None.jpg
Bujia de encendido;NGK;PFR6J-11 -  -  - ;MITSUBISHI - Continuación Montero 3.0 24v V6;;;;None.jpg
Bujia de encendido;NGK;PFR6N-11 -  -  - ;KIA MOTORS Carnival 2.5 ( K5 / KV5 );;;;None.jpg
Bujia de encendido;NGK;PFR6N-11 -  -  - ;KIA MOTORS Carnival 2.5 ( K5 / KV5 );;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;AUDI TT 1.8 20v Turbo Quattro;;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;SEAT Alhambra 1.8 ( 150 cv - AWC );;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;VOLKSWAGEN Bora 1.8 Turbo (AWP);;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;VOLKSWAGEN Bora 2.0  8v (AWN / BEK);;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;VOLKSWAGEN Passat 1.8 (ANB);;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;VOLKSWAGEN Sharan 1.8  20V;;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;AUDI TT 1.8 20v Turbo Quattro;;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;SEAT Alhambra 1.8 ( 150 cv - AWC );;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;VOLKSWAGEN Bora 1.8 Turbo (AWP);;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;VOLKSWAGEN Bora 2.0  8v (AWN / BEK);;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;VOLKSWAGEN Passat 1.8 (ANB);;;;None.jpg
Bujia de encendido;NGK;PFR6Q -  -  - ;VOLKSWAGEN Sharan 1.8  20V;;;;None.jpg
Bujia de encendido;NGK;PFR6W-TG -  -  - ;AUDI Q7 4.2 V8 / FSI ( 350 cv - BAR );;;;None.jpg
Bujia de encendido;NGK;PFR6W-TG -  -  - ;AUDI S5 4.2 V8 / FSI ( 354 cv - CAUA );;;;None.jpg
Bujia de encendido;NGK;PFR6W-TG -  -  - ;VOLKSWAGEN Touareg 4.2 32v / TSI ( 360cv - CGNA );;;;None.jpg
Bujia de encendido;NGK;PFR6W-TG -  -  - ;AUDI Q7 4.2 V8 / FSI ( 350 cv - BAR );;;;None.jpg
Bujia de encendido;NGK;PFR6W-TG -  -  - ;AUDI S5 4.2 V8 / FSI ( 354 cv - CAUA );;;;None.jpg
Bujia de encendido;NGK;PFR6W-TG -  -  - ;VOLKSWAGEN Touareg 4.2 32v / TSI ( 360cv - CGNA );;;;None.jpg
Bujia de encendido;NGK;PFR6X-11 -  -  - ;AUDI A4 3.2 V6 / FSI ( 265 cv - CALA );;;;None.jpg
Bujia de encendido;NGK;PFR6X-11 -  -  - ;AUDI A6 2.8 V6 / FSI ( BDX / CCDA / CCEA );;;;None.jpg
Bujia de encendido;NGK;PFR6X-11 -  -  - ;AUDI A4 3.2 V6 / FSI ( 265 cv - CALA );;;;None.jpg
Bujia de encendido;NGK;PFR6X-11 -  -  - ;AUDI A6 2.8 V6 / FSI ( BDX / CCDA / CCEA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI A3 2.0 / T FSI ( 200 cv - AXX / BWA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI A4 2.0/T FSI (BGB/BPJ/BUL/BWE/CDNB/CDNC);;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI A5 2.0 / T FSI (211 cv - CAEB / CDNB / CDNC );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI Q5 2.0 / TFSI ( 211 cv - CDNC );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI TT 2.0 / Coupé / Roadster ( 200 cv - BWA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI TT 2.0 / Coupé / Roadster ( 200 cv - CCZA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Beetle 2.0 / TSI ( 211 cv - CCTA / CBFA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN CC 2.0 / TSI ( 211cv - CCZB );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Golf GTI 2.0 / TSI ( 211cv - CCZB );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Passat 2.0 / TSI ( 211cv - CCZB );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Scirocco 2.0 / TSI ( 211cv - CCZB );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Sharan 2.0 / TSI ( 200cv - CCZA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Tiguan 2.0 / TSI ( 200 cv - CAWB );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI A3 2.0 / T FSI ( 200 cv - AXX / BWA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI A4 2.0/T FSI (BGB/BPJ/BUL/BWE/CDNB/CDNC);;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI A5 2.0 / T FSI (211 cv - CAEB / CDNB / CDNC );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI Q5 2.0 / TFSI ( 211 cv - CDNC );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI TT 2.0 / Coupé / Roadster ( 200 cv - BWA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;AUDI TT 2.0 / Coupé / Roadster ( 200 cv - CCZA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Beetle 2.0 / TSI ( 211 cv - CCTA / CBFA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN CC 2.0 / TSI ( 211cv - CCZB );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Golf GTI 2.0 / TSI ( 211cv - CCZB );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Passat 2.0 / TSI ( 211cv - CCZB );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Scirocco 2.0 / TSI ( 211cv - CCZB );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Sharan 2.0 / TSI ( 200cv - CCZA );;;;None.jpg
Bujia de encendido;NGK;PFR7S8EG -  -  - ;VOLKSWAGEN Tiguan 2.0 / TSI ( 200 cv - CAWB );;;;None.jpg
Bujia de encendido;NGK;PFR7W-T -  -  - ;AUDI A4 3.2 V6 / FSI ( 265 cv - AUK );;;;None.jpg
Bujia de encendido;NGK;PFR7W-T -  -  - ;AUDI R8 4.2 / FSI ( 420 cv - BYH );;;;None.jpg
Bujia de encendido;NGK;PFR7W-T -  -  - ;AUDI A4 3.2 V6 / FSI ( 265 cv - AUK );;;;None.jpg
Bujia de encendido;NGK;PFR7W-T -  -  - ;AUDI R8 4.2 / FSI ( 420 cv - BYH );;;;None.jpg
Bujia de encendido;NGK;PFR8B -  -  - ;CHERY Face 1.3 ( 84cv - SQR473F );;;;None.jpg
Bujia de encendido;NGK;PFR8B -  -  - ;CHERY Face 1.3 ( 84cv - SQR473F );;;;None.jpg
Bujia de encendido;NGK;PFR8S8EG -  -  - ;VOLKSWAGEN Touareg Hybrid 3.0 V6 24v / TSI ( 333cv - CGEA );;;;None.jpg
Bujia de encendido;NGK;PFR8S8EG -  -  - ;VOLKSWAGEN Touareg Hybrid 3.0 V6 24v / TSI ( 333cv - CGEA );;;;None.jpg
Bujia de encendido;NGK;PGR5A-11 -  -  - ;HYUNDAI Sonata 3000 V6;;;;None.jpg
Bujia de encendido;NGK;PGR5A-11 -  -  - ;HYUNDAI Sonata 3000 V6;;;;None.jpg
Bujia de encendido;NGK;PKR9B -  -  - ;FERRARI F456 GT ;;;;None.jpg
Bujia de encendido;NGK;PKR9B -  -  - ;FERRARI F456 GT ;;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;CITROËN C5 3.0i  V6 ( ES9J4S XFX );;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;NISSAN 350Z V6 (280cv -VQ35DE FI);;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;NISSAN Pathfinder 3.5 V6 (VQ35DE FI) SE;;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;PEUGEOT 406 3.0 24v V6 ( 210cv - ES9J4S-XFX );;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;PEUGEOT 607 3.0 V6 (ES9J4S-XFX);;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;CITROËN C5 3.0i  V6 ( ES9J4S XFX );;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;NISSAN 350Z V6 (280cv -VQ35DE FI);;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;NISSAN Pathfinder 3.5 V6 (VQ35DE FI) SE;;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;PEUGEOT 406 3.0 24v V6 ( 210cv - ES9J4S-XFX );;;;None.jpg
Bujia de encendido;NGK;PLFR5A-11 -  -  - ;PEUGEOT 607 3.0 V6 (ES9J4S-XFX);;;;None.jpg
Bujia de encendido;NGK;PLFR6A-11 -  -  - ;SUBARU Legacy H6 3.0;;;;None.jpg
Bujia de encendido;NGK;PLFR6A-11 -  -  - ;SUBARU Legacy H6 3.0;;;;None.jpg
Bujia de encendido;NGK;PLKR7A -  -  - ;HYUNDAI i10 1.2 16v / DOHC ( 78 cv - G4LA / PA );;;;None.jpg
Bujia de encendido;NGK;PLKR7A -  -  - ;HYUNDAI i10 1.2 16v ( 85 cv - G4LA );;;;None.jpg
Bujia de encendido;NGK;PLKR7A -  -  - ;HYUNDAI i10 1.2 16v / DOHC ( 78 cv - G4LA / PA );;;;None.jpg
Bujia de encendido;NGK;PLKR7A -  -  - ;HYUNDAI i10 1.2 16v ( 85 cv - G4LA );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 -  -  - ;NISSAN Tiida 1.8 16v ( 124 cv - MR18DE );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 -  -  - ;RENAULT Mégane III 2.0 16v / CVT ( 143 cv - M4R );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 -  -  - ;NISSAN Tiida 1.8 16v ( 124 cv - MR18DE );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 -  -  - ;RENAULT Mégane III 2.0 16v / CVT ( 143 cv - M4R );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 / PLZKAR6A-11D -  -  - ;NISSAN March 1.6 16v ( 107 cv - HR16DE );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 / PLZKAR6A-11D -  -  - ;NISSAN Versa 1.6 16v ( 107 cv );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 / PLZKAR6A-11D -  -  - ;RENAULT Fluence 2.0 16v ( 143 cv - M4R (714 / 751) );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 / PLZKAR6A-11D -  -  - ;NISSAN March 1.6 16v ( 107 cv - HR16DE );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 / PLZKAR6A-11D -  -  - ;NISSAN Versa 1.6 16v ( 107 cv );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11 / PLZKAR6A-11D -  -  - ;RENAULT Fluence 2.0 16v ( 143 cv - M4R (714 / 751) );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11D -  -  - ;RENAULT Latitude 2.0 16v ( 143 cv );;;;None.jpg
Bujia de encendido;NGK;PLZKAR6A-11D -  -  - ;RENAULT Latitude 2.0 16v ( 143 cv );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 207 1.6 16v / RC ( 175 cv - EP6DTS );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 207 1.6 16v / THP ( 156 cv - EP6DT / EP6CDT );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 208 1.6 ( 115cv - EP6C );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 308 1.6 ( 115cv - EP6 / EP6C );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 308 1.6 16v / THP (Turbo de alta pressión) (152 cv - EPDT / S );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 408 1.6 THP ( 165 cv );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 508 1.6 / THP ( 163cv );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 2008 1.6 16v / THP (Turbo de alta pressión) (165cv );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 3008 1.6 16v / THP (Turbo de alta pressión) (156 cv - EP6DT);;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 5008 1.6 / THP ( 156cv - EP6CDT );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT RCZ 1.6 / THP ( 163 cv - EP6CDT );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 207 1.6 16v / RC ( 175 cv - EP6DTS );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 207 1.6 16v / THP ( 156 cv - EP6DT / EP6CDT );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 208 1.6 ( 115cv - EP6C );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 308 1.6 ( 115cv - EP6 / EP6C );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 308 1.6 16v / THP (Turbo de alta pressión) (152 cv - EPDT / S );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 408 1.6 THP ( 165 cv );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 508 1.6 / THP ( 163cv );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 2008 1.6 16v / THP (Turbo de alta pressión) (165cv );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 3008 1.6 16v / THP (Turbo de alta pressión) (156 cv - EP6DT);;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT 5008 1.6 / THP ( 156cv - EP6CDT );;;;None.jpg
Bujia de encendido;NGK;PLZKBR7A-G / PLZKBR7B8DG -  -  - ;PEUGEOT RCZ 1.6 / THP ( 163 cv - EP6CDT );;;;None.jpg
Bujia de encendido;NGK;PLZTR4A-13 - LZTR4A-11 -  - ;CHRYSLER (DODGE / JEEP) PT Cruiser 2.4 16v L4 (B FI DOHC);;;;None.jpg
Bujia de encendido;NGK;PLZTR4A-13 - LZTR4A-11 -  - ;CHRYSLER (DODGE / JEEP) PT Cruiser 2.4 16v L4 (B FI DOHC);;;;None.jpg
Bujia de encendido;NGK;PLZTR5A-13 -  -  - ;CHRYSLER (DODGE / JEEP) PT Cruiser 2.4 16v L4 (B FI DOHC);;;;None.jpg
Bujia de encendido;NGK;PLZTR5A-13 -  -  - ;CHRYSLER (DODGE / JEEP) PT Cruiser 2.4 16v L4 (B FI DOHC);;;;None.jpg
Bujia de encendido;NGK;PMR7A -  -  - ;FERRARI F355 Spider ;;;;None.jpg
Bujia de encendido;NGK;PMR7A -  -  - ;FERRARI F355 Spider ;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Courier 1.4 16v ZETEC;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Escort 1.8 16v Zetec;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Fiesta 1.4 16v Zetec;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Focus 1.4 / 1.6 / 1.8 / 2.0 Zetec;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Mondeo 1.8 / 2.0 16v  Zetec;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Courier 1.4 16v ZETEC;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Escort 1.8 16v Zetec;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Fiesta 1.4 16v Zetec;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Focus 1.4 / 1.6 / 1.8 / 2.0 Zetec;;;;None.jpg
Bujia de encendido;NGK;PTR5A-13 -  -  - ;FORD Mondeo 1.8 / 2.0 16v  Zetec;;;;None.jpg
Bujia de encendido;NGK;PTR6D-13G -  -  - ;FORD Mondeo 3.0 24v V6  Duratec-ST SFI REBA / MEBA;;;;None.jpg
Bujia de encendido;NGK;PTR6D-13G -  -  - ;FORD Mondeo 3.0 24v V6  Duratec-ST SFI REBA / MEBA;;;;None.jpg
Bujia de encendido;NGK;PTR6D-13G / PTR6F-13 / ITR6F-13 -  -  - ;FORD Focus 2.0 16v  Duratec;;;;None.jpg
Bujia de encendido;NGK;PTR6D-13G / PTR6F-13 / ITR6F-13 -  -  - ;FORD Focus 2.0 16v  Duratec;;;;None.jpg
Bujia de encendido;NGK;PTR6F-13 -  -  - ;FORD Ecosport XLT 2.0 16v  Duratec;;;;None.jpg
Bujia de encendido;NGK;PTR6F-13 -  -  - ;FORD Mondeo 2.0 16v  Duratec;;;;None.jpg
Bujia de encendido;NGK;PTR6F-13 -  -  - ;FORD Ecosport XLT 2.0 16v  Duratec;;;;None.jpg
